ID,X,Y,Code,Location,OrigType,Number,Spot date,Raw material,Total (AC),Condition,Type,SubType,Classification,Description,ML,MW,MTh,SD Ref,AC Number,Photo?,Bag Number,X_OUT,Y_OUT,X_QC,Y_QC,Grid Ref,Lat,Long,,TypeUnique
EP1-1571.1-19,379490,798079,EP1,East Park 1,flint,2,,Brown flint,,OK,Small flake,,,,,,,,,,,379490,798079,0,0,NO7949098079,57.073275,-2.3399126,,
EP1-1631-19,379319,797972,EP1,East Park 1,flint,1,,Brown flint,,OK,Small flake,,,,,,,,,,,379319,797972,0,0,NO7931997972,57.072306,-2.3427241,,
EP1-1651-19,379504,798095,EP1,East Park 1,flint,1,,Brown flint,,OK,Small flake,,,,,,,,,,,379504,798095,0,0,NO7950498095,57.073419,-2.339683,,
EP1-1664.2-19,379548,798118,EP1,East Park 1,flint,1,,Brown flint,,OK,Small flake,,,,,,,,,,,379548,798118,0,0,NO7954898118,57.073628,-2.3389592,,
EP1-1671-19,379545,798117,EP1,East Park 1,flint,1,,Brown flint,,OK,Small flake,,,,,,,,,,,379545,798117,0,0,NO7954598117,57.073619,-2.3390086,,
EP1-1753-19,379487,798081,EP1,East Park 1,flint,1,,Brown flint,,OK,Small flake,,,,,,,,,,,379487,798081,0,0,NO7948798081,57.073293,-2.3399623,,
EP1-1825.2-19,379327,797943,EP1,East Park 1,flint,2,,Brown flint,,OK,Small flake,,,,,,,,,,,379327,797943,0,0,NO7932797943,57.072046,-2.3425897,,
EP1-1103.5-19,379388,797985,EP1,East Park 1,flint,1,,Burnt flint,,OK,Small flake,,,,,,,,,,,379388,797985,0,0,NO7938897985,57.072426,-2.3415872,,
EP1-1106.7-19,379341,797964,EP1,East Park 1,flint,1,,burnt flint,,OK,Small flake,,,,,,,,,,,379341,797964,0,0,NO7934197964,57.072235,-2.3423606,,
EP1-485.1-19,379390,798067,EP1,East Park 1,,2,,Flint,,OK,Small flake,,,,,,,,,,,379390,798067,0,0,NO7939098067,57.073163,-2.3415609,,
EP1-550-19,379338,798025,EP1,East Park 1,flint,2,,Flint,,OK,Small flake,,,,,,,,,,,379338,798025,0,0,NO7933898025,57.072783,-2.3424151,,
EP1-884-19,379294,798019,EP1,East Park 1,flint,2,,flint,,OK,Small flake,,,,,,,,,,,379294,798019,0,0,NO7929498019,57.072727,-2.3431403,,
EP1-933.1-19,379563,798160,EP1,East Park 1,flint,2,,flint,,OK,Small flake,,,,,,,,,,,379563,798160,0,0,NO7956398160,57.074006,-2.3387153,,
EP1-955-19,379557,798168,EP1,East Park 1,flint,2,,flint,,OK,Small flake,,,,,,,,,,,379557,798168,0,0,NO7955798168,57.074077,-2.3388149,,
EP1-984.5-19,379538,798082,EP1,East Park 1,flint,2,,flint,,OK,Small flake,,,,,,,,,,,379538,798082,0,0,NO7953898082,57.073304,-2.3391212,,
EP1-1019.2-19,379456,798093,EP1,East Park 1,flint,2,,flint,,OK,Small flake,,,,,,,,,,,379456,798093,0,0,NO7945698093,57.073399,-2.3404745,,
EP1-1320.1-19,379510,798092,EP1,East Park 1,flint,3,,flint,,OK,Small flake,,,,,,,,,,,379510,798092,0,0,NO7951098092,57.073393,-2.3395838,,
EP1-1322.3-19,379518,798071,EP1,East Park 1,flint,1,,flint,,OK,Small flake,,,,,,,,,,,379518,798071,0,0,NO7951898071,57.073204,-2.3394502,,
EP1-1332.1-19,379367,798007,EP1,East Park 1,flint,2,,flint,,OK,Small flake,,,,,,,,,,,379367,798007,0,0,NO7936798007,57.072623,-2.3419353,,
EP1-1441.2-19,379483,798082,EP1,East Park 1,flint,2,,flint,,OK,Small flake,,,,,,,,,,,379483,798082,0,0,NO7948398082,57.073302,-2.3400283,,
EP1-1477.2-19,379347,797971,EP1,East Park 1,flint,1,,flint,,OK,Small flake,,,,,,,,,,,379347,797971,0,0,NO7934797971,57.072298,-2.3422622,,
EP1-1513-19,379494,798091,EP1,East Park 1,flint,3,,flint,,OK,Small flake,,,,,,,,,,,379494,798091,0,0,NO7949498091,57.073383,-2.3398476,,
EP1-1539-19,379384,798024,EP1,East Park 1,flint,2,,flint,,OK,Small flake,,,,,,,,,,,379384,798024,0,0,NO7938498024,57.072776,-2.3416563,,
EP1-1567.1-19,379554,798118,EP1,East Park 1,flint,3,,flint,,OK,Small flake,,,,,,,,,,,379554,798118,0,0,NO7955498118,57.073628,-2.3388603,,
EP1-1602.2-19,379524,798076,EP1,East Park 1,flint,2,,flint,,OK,Small flake,,,,,,,,,,,379524,798076,0,0,NO7952498076,57.07325,-2.3393516,,
EP1-1633-19,379456,798055,EP1,East Park 1,flint,2,,flint,,OK,Small flake,,,,,,,,,,,379456,798055,0,0,NO7945698055,57.073058,-2.3404714,,
EP1-1690.2-19,379435,798046,EP1,East Park 1,flint,3,,flint,,OK,Small flake,,,,,,,,,,,379435,798046,0,0,NO7943598046,57.072976,-2.340817,,
EP1-1779.3-19,379422,798038,EP1,East Park 1,flint,2,,flint,,OK,Small flake,,,,,,,,,,,379422,798038,0,0,NO7942298038,57.072904,-2.3410308,,
EP1-1808-19,379479,798063,EP1,East Park 1,flint,2,,flint,,OK,Small flake,,,,,,,,,,,379479,798063,0,0,NO7947998063,57.073131,-2.3400927,,
EP1-1826-19,379509,798098,EP1,East Park 1,flint,2,,flint,,OK,Small flake,,,,,,,,,,,379509,798098,0,0,NO7950998098,57.073447,-2.3396008,,
EP1-1832-19,379469,798069,EP1,East Park 1,flint,2,,flint,,OK,Small flake,,,,,,,,,,,379469,798069,0,0,NO7946998069,57.073184,-2.3402581,,
EP1-191-19,379422,798167,EP1,East Park 1,flint,1,,Grey flint,,OK,Small flake,,,,,,,,,,,379422,798167,0,0,NO7942298167,57.074062,-2.3410414,,
EP1-203-19,379249,798146,EP1,East Park 1,flint,1,,Grey flint,,OK,Small flake,,,,,,,,,,,379249,798146,0,0,NO7924998146,57.073866,-2.343893,,
EP1-219-19,379305,798043,EP1,East Park 1,flint,1,,Grey flint,,OK,Small flake,,,,,,,,,,,379305,798043,0,0,NO7930598043,57.072943,-2.3429609,,
EP1-230-19,379270,798127,EP1,East Park 1,flint,1,,Grey flint,,OK,Small flake,,,,,,,,,,,379270,798127,0,0,NO7927098127,57.073696,-2.3435451,,
EP1-237-19,379467,798213,EP1,East Park 1,flint,1,,Grey flint,,OK,Small flake,,,,,,,,,,,379467,798213,0,0,NO7946798213,57.074478,-2.340303,,
EP1-293.3-19,379180,798007,EP1,East Park 1,flint,1,,Grey flint,,OK,Small flake,,,,,,,,,,,379180,798007,0,0,NO7918098007,57.072614,-2.3450195,,
EP1-326-19,379470,798097,EP1,East Park 1,flint,1,,Grey flint,,OK,Small flake,,,,,,,,,,,379470,798097,0,0,NO7947098097,57.073436,-2.340244,,
EP1-362.1-19,379578,798193,EP1,East Park 1,flint,1,,Grey flint,,OK,Small flake,,,,,,,,,,,379578,798193,0,0,NO7957898193,57.074303,-2.3384706,,
EP1-363-19,379586,798194,EP1,East Park 1,flint,1,,Grey flint,,OK,Small flake,,,,,,,,,,,379586,798194,0,0,NO7958698194,57.074312,-2.3383387,,
EP1-375.2-19,379457,798093,EP1,East Park 1,flint,1,,Grey flint,,OK,Small flake,,,,,,,,,,,379457,798093,0,0,NO7945798093,57.073399,-2.340458,,
EP1-379.2-19,379456,798071,EP1,East Park 1,flint,1,,Grey flint,,OK,Small flake,,,,,,,,,,,379456,798071,0,0,NO7945698071,57.073202,-2.3404727,,
EP1-390.5-19,379329,798035,EP1,East Park 1,flint,1,,Grey flint,,OK,Small flake,,,,,,,,,,,379329,798035,0,0,NO7932998035,57.072872,-2.3425644,,
EP1-393.1-19,379554,798170,EP1,East Park 1,flint,1,,Grey flint,,OK,Small flake,,,,,,,,,,,379554,798170,0,0,NO7955498170,57.074095,-2.3388645,,
EP1-397-19,379342,798050,EP1,East Park 1,flint,1,,Grey flint,,OK,Small flake,,,,,,,,,,,379342,798050,0,0,NO7934298050,57.073008,-2.3423512,,
EP1-419.3-19,379339,798041,EP1,East Park 1,flint,1,,Grey flint,,OK,Small flake,,,,,,,,,,,379339,798041,0,0,NO7933998041,57.072927,-2.3423999,,
EP1-446-19,379544,798173,EP1,East Park 1,flint,1,,Grey flint,,OK,Small flake,,,,,,,,,,,379544,798173,0,0,NO7954498173,57.074122,-2.3390297,,
EP1-457-19,379538,798168,EP1,East Park 1,flint,1,,Grey flint,,OK,Small flake,,,,,,,,,,,379538,798168,0,0,NO7953898168,57.074077,-2.3391282,,
EP1-509.1-19,379580,798182,EP1,East Park 1,,2,,Grey flint,,OK,Small flake,,,,,,,,,,,379580,798182,0,0,NO7958098182,57.074204,-2.3384367,,
EP1-523-19,379470,798100,EP1,East Park 1,flint,2,,Grey flint,,OK,Small flake,,,,,,,,,,,379470,798100,0,0,NO7947098100,57.073463,-2.3402442,,
EP1-524-19,379437,798082,EP1,East Park 1,flint,1,,Grey flint,,OK,Small flake,,,,,,,,,,,379437,798082,0,0,NO7943798082,57.0733,-2.340787,,
EP1-532.1-19,379529,798151,EP1,East Park 1,flint,3,,Grey flint,,OK,Small flake,,,,,,,,,,,379529,798151,0,0,NO7952998151,57.073923,-2.3392753,,
EP1-553.1-19,379476,798099,EP1,East Park 1,flint,2,,Grey flint,,OK,Small flake,,,,,,,,,,,379476,798099,0,0,NO7947698099,57.073454,-2.3401452,,
EP1-561.1-19,379555,798124,EP1,East Park 1,,1,,Grey flint,,OK,Small flake,,,,,,,,,,,379555,798124,0,0,NO7955598124,57.073682,-2.3388442,,
EP1-567-19,379564,798171,EP1,East Park 1,flint,2,,Grey flint,,OK,Small flake,,,,,,,,,,,379564,798171,0,0,NO7956498171,57.074105,-2.3386997,,
EP1-570.3-19,379546,798160,EP1,East Park 1,flint,1,,Grey flint,,OK,Small flake,,,,,,,,,,,379546,798160,0,0,NO7954698160,57.074005,-2.3389956,,
EP1-573.1-19,379569,798175,EP1,East Park 1,,1,,Grey flint,,OK,Small flake,,,,,,,,,,,379569,798175,0,0,NO7956998175,57.074141,-2.3386175,,
EP1-579-19,379464,798125,EP1,East Park 1,flint,1,,Grey flint,,OK,Small flake,,,,,,,,,,,379464,798125,0,0,NO7946498125,57.073687,-2.3403452,,
EP1-584.1-19,379580,798165,EP1,East Park 1,,1,,Grey flint,,OK,Small flake,,,,,,,,,,,379580,798165,0,0,NO7958098165,57.074052,-2.3384353,,
EP1-594.1-19,379559,798127,EP1,East Park 1,,1,,Grey flint,,OK,Small flake,,,,,,,,,,,379559,798127,0,0,NO7955998127,57.073709,-2.3387785,,
EP1-602.1-19,379508,798096,EP1,East Park 1,flint,2,,Grey flint,,OK,Small flake,,,,,,,,,,,379508,798096,0,0,NO7950898096,57.073428,-2.3396171,,
EP1-607.1-19,379573,798174,EP1,East Park 1,flint,5,,Grey flint,,OK,Small flake,,,,,,,,,,,379573,798174,0,0,NO7957398174,57.074132,-2.3385515,,
EP1-612-19,379421,798068,EP1,East Park 1,flint,1,,Grey flint,,OK,Small flake,,,,,,,,,,,379421,798068,0,0,NO7942198068,57.073173,-2.3410497,,
EP1-621.1-19,379583,798180,EP1,East Park 1,flint,2,,Grey flint,,OK,Small flake,,,,,,,,,,,379583,798180,0,0,NO7958398180,57.074186,-2.338387,,
EP1-632.2-19,379441,798062,EP1,East Park 1,,2,,Grey flint,,OK,Small flake,,,,,,,,,,,379441,798062,0,0,NO7944198062,57.07312,-2.3407194,,
EP1-635.2-19,379573,798184,EP1,East Park 1,flint,1,,Grey flint,,OK,Small flake,,,,,,,,,,,379573,798184,0,0,NO7957398184,57.074222,-2.3385523,,
EP1-645-19,379308,798017,EP1,East Park 1,flint,1,,Grey flint,,OK,Small flake,,,,,,,,,,,379308,798017,0,0,NO7930898017,57.07271,-2.3429092,,
EP1-652.3-19,379382,798077,EP1,East Park 1,flint,1,,Grey flint,,OK,Small flake,,,,,,,,,,,379382,798077,0,0,NO7938298077,57.073252,-2.3416937,,
EP1-656.1-19,379488,798120,EP1,East Park 1,flint,1,,Grey flint,,OK,Small flake,,,,,,,,,,,379488,798120,0,0,NO7948898120,57.073643,-2.339949,,
EP1-668.2-19,379454,798098,EP1,East Park 1,flint,1,,Grey flint,,OK,Small flake,,,,,,,,,,,379454,798098,0,0,NO7945498098,57.073444,-2.3405079,,
EP1-671.2-19,379513,798141,EP1,East Park 1,flint,1,,Grey flint,,OK,Small flake,,,,,,,,,,,379513,798141,0,0,NO7951398141,57.073833,-2.3395384,,
EP1-672.1-19,379555,798166,EP1,East Park 1,flint,2,,Grey flint,,OK,Small flake,,,,,,,,,,,379555,798166,0,0,NO7955598166,57.074059,-2.3388477,,
EP1-673-19,379475,798104,EP1,East Park 1,flint,1,,Grey flint,,OK,Small flake,,,,,,,,,,,379475,798104,0,0,NO7947598104,57.073499,-2.3401621,,
EP1-678.1-19,379565,798156,EP1,East Park 1,flint,2,,Grey flint,,OK,Small flake,,,,,,,,,,,379565,798156,0,0,NO7956598156,57.07397,-2.3386819,,
EP1-700.1-19,379411,798052,EP1,East Park 1,flint,1,,Grey flint,,OK,Small flake,,,,,,,,,,,379411,798052,0,0,NO7941198052,57.073029,-2.3412133,,
EP1-745-19,379308,798025,EP1,East Park 1,flint,1,,Grey flint,,OK,Small flake,,,,,,,,,,,379308,798025,0,0,NO7930898025,57.072782,-2.3429099,,
EP1-765.2-19,379352,797995,EP1,East Park 1,flint,1,,Grey flint,,OK,Small flake,,,,,,,,,,,379352,797995,0,0,NO7935297995,57.072514,-2.3421817,,
EP1-810.3-19,379516,798098,EP1,East Park 1,flint,2,,Grey flint,,OK,Small flake,,,,,,,,,,,379516,798098,0,0,NO7951698098,57.073447,-2.3394854,,
EP1-811.3-19,379500,798098,EP1,East Park 1,flint,1,,Grey flint,,OK,Small flake,,,,,,,,,,,379500,798098,0,0,NO7950098098,57.073446,-2.3397492,,
EP1-823.6-19,379565,798168,EP1,East Park 1,flint,1,,Grey flint,,OK,Small flake,,,,,,,,,,,379565,798168,0,0,NO7956598168,57.074078,-2.3386829,,
EP1-854-19,379497,798090,EP1,East Park 1,flint,2,,Grey flint,,OK,Small flake,,,,,,,,,,,379497,798090,0,0,NO7949798090,57.073374,-2.3397981,,
EP1-869.1-19,379581,798184,EP1,East Park 1,flint,1,,Grey flint,,Ok,Small flake,,,,,,,,,,,379581,798184,0,0,NO7958198184,57.074222,-2.3384203,,
EP1-887.3-19,379581,798194,EP1,East Park 1,flint,3,,Grey flint,,OK,Small flake,,,,,,,,,,,379581,798194,0,0,NO7958198194,57.074312,-2.3384212,,
EP1-939-19,379380,798061,EP1,East Park 1,flint,1,,Grey flint,,OK,Small flake,,,,,,,,,,,379380,798061,0,0,NO7938098061,57.073108,-2.3417254,,
EP1-969-19,379474,798047,EP1,East Park 1,flint,1,,Grey flint,,OK,Small flake,,,,,,,,,,,379474,798047,0,0,NO7947498047,57.072987,-2.3401739,,
EP1-975.2-19,379527,798065,EP1,East Park 1,flint,1,,Grey flint,,OK,Small flake,,,,,,,,,,,379527,798065,0,0,NO7952798065,57.073151,-2.3393012,,
EP1-993-19,379534,798091,EP1,East Park 1,flint,1,,Grey flint,,OK,Small flake,,,,,,,,,,,379534,798091,0,0,NO7953498091,57.073385,-2.3391879,,
EP1-994.1-19,379465,798098,EP1,East Park 1,flint,1,,Grey flint,,OK,Small flake,,,,,,,,,,,379465,798098,0,0,NO7946598098,57.073445,-2.3403265,,
EP1-1011.3-19,379498,798059,EP1,East Park 1,flint,1,,Grey flint,,OK,Small flake,,,,,,,,,,,379498,798059,0,0,NO7949898059,57.073096,-2.339779,,
EP1-1017-19,379513,798076,EP1,East Park 1,flint,1,,Grey flint,,OK,Small flake,,,,,,,,,,,379513,798076,0,0,NO7951398076,57.073249,-2.339533,,
EP1-1021.1-19,379440,798052,EP1,East Park 1,flint,1,,Grey flint,,OK,Small flake,,,,,,,,,,,379440,798052,0,0,NO7944098052,57.07303,-2.340735,,
EP1-1024-19,379497,798065,EP1,East Park 1,flint,1,,Grey flint,,OK,Small flake,,,,,,,,,,,379497,798065,0,0,NO7949798065,57.07315,-2.339796,,
EP1-1028.2-19,379352,797971,EP1,East Park 1,flint,1,,Grey flint,,OK,Small flake,,,,,,,,,,,379352,797971,0,0,NO7935297971,57.072299,-2.3421797,,
EP1-1037-19,379520,798032,EP1,East Park 1,flint,1,,Grey flint,,OK,Small flake,,,,,,,,,,,379520,798032,0,0,NO7952098032,57.072854,-2.339414,,
EP1-1044.2-19,379449,798039,EP1,East Park 1,flint,2,,Grey flint,,OK,Small flake,,,,,,,,,,,379449,798039,0,0,NO7944998039,57.072914,-2.3405855,,
EP1-1071.3-19,379497,798065,EP1,East Park 1,flint,1,,Grey flint,,OK,Small flake,,,,,,,,,,,379497,798065,0,0,NO7949798065,57.07315,-2.339796,,
EP1-1072.3-19,379493,798077,EP1,East Park 1,flint,1,,Grey flint,,OK,Small flake,,,,,,,,,,,379493,798077,0,0,NO7949398077,57.073257,-2.339863,,
EP1-1087-19,379545,798106,EP1,East Park 1,flint,1,,Grey flint,,OK,Small flake,,,,,,,,,,,379545,798106,0,0,NO7954598106,57.07352,-2.3390077,,
EP1-1102.2-19,379413,797998,EP1,East Park 1,flint,1,,Grey flint,,OK,Small flake,,,,,,,,,,,379413,797998,0,0,NO7941397998,57.072544,-2.3411759,,
EP1-1119.2-19,379508,798044,EP1,East Park 1,flint,1,,Grey flint,,OK,Small flake,,,,,,,,,,,379508,798044,0,0,NO7950898044,57.072961,-2.3396129,,
EP1-1124-19,379429,797997,EP1,East Park 1,flint,1,,Grey flint,,OK,Small flake,,,,,,,,,,,379429,797997,0,0,NO7942997997,57.072536,-2.3409119,,
EP1-1138-19,379400,798032,EP1,East Park 1,flint,2,,Grey flint,,OK,Small flake,,,,,,,,,,,379400,798032,0,0,NO7940098032,57.072849,-2.3413931,,
EP1-1155.3-19,379517,798080,EP1,East Park 1,flint,1,,Grey flint,,OK,Small flake,,,,,,,,,,,379517,798080,0,0,NO7951798080,57.073285,-2.3394674,,
EP1-1157.2-19,379518,798060,EP1,East Park 1,flint,1,,Grey flint,,OK,Small flake,,,,,,,,,,,379518,798060,0,0,NO7951898060,57.073106,-2.3394492,,
EP1-1179.2-19,379441,798013,EP1,East Park 1,flint,1,,Grey flint,,OK,Small flake,,,,,,,,,,,379441,798013,0,0,NO7944198013,57.07268,-2.3407153,,
EP1-1183.1-19,379499,798093,EP1,East Park 1,flint,1,,Grey flint,,OK,Small flake,,,,,,,,,,,379499,798093,0,0,NO7949998093,57.073401,-2.3397653,,
EP1-1184.1-19,379428,798053,EP1,East Park 1,flint,1,,Grey flint,,OK,Small flake,,,,,,,,,,,379428,798053,0,0,NO7942898053,57.073039,-2.340933,,
EP1-1200.2-19,379508,798030,EP1,East Park 1,flint,1,,Grey flint,,OK,Small flake,,,,,,,,,,,379508,798030,0,0,NO7950898030,57.072836,-2.3396117,,
EP1-1206-19,379410,798018,EP1,East Park 1,flint,1,,Grey flint,,OK,Small flake,,,,,,,,,,,379410,798018,0,0,NO7941098018,57.072723,-2.341227,,
EP1-1264.5-19,379506,798079,EP1,East Park 1,flint,1,,Grey flint,,OK,Small flake,,,,,,,,,,,379506,798079,0,0,NO7950698079,57.073276,-2.3396487,,
EP1-1272-19,379500,798050,EP1,East Park 1,flint,1,,Grey flint,,OK,Small flake,,,,,,,,,,,379500,798050,0,0,NO7950098050,57.073015,-2.3397453,,
EP1-1290.1-19,379535,798080,EP1,East Park 1,flint,1,,Grey flint,,OK,Small flake,,,,,,,,,,,379535,798080,0,0,NO7953598080,57.073286,-2.3391705,,
EP1-1291.2-19,379547,798088,EP1,East Park 1,flint,1,,Grey flint,,OK,Small flake,,,,,,,,,,,379547,798088,0,0,NO7954798088,57.073358,-2.3389732,,
EP1-1292-19,379543,798108,EP1,East Park 1,flint,1,,Grey flint,,OK,Small flake,,,,,,,,,,,379543,798108,0,0,NO7954398108,57.073538,-2.3390409,,
EP1-1297.3-19,379536,798085,EP1,East Park 1,flint,1,,Grey flint,,OK,Small flake,,,,,,,,,,,379536,798085,0,0,NO7953698085,57.073331,-2.3391544,,
EP1-1297.8-19,379536,798085,EP1,East Park 1,flint,1,,Grey flint,,OK,Small flake,,,,,,,,,,,379536,798085,0,0,NO7953698085,57.073331,-2.3391544,,
EP1-1300.2-19,379579,798119,EP1,East Park 1,flint,1,,Grey flint,,OK,Small flake,,,,,,,,,,,379579,798119,0,0,NO7957998119,57.073638,-2.338448,,
EP1-1340.3-19,379493,798033,EP1,East Park 1,flint,1,,Grey flint,,OK,Small flake,,,,,,,,,,,379493,798033,0,0,NO7949398033,57.072862,-2.3398594,,
EP1-1344.3-19,379524,798090,EP1,East Park 1,flint,1,,Grey flint,,OK,Small flake,,,,,,,,,,,379524,798090,0,0,NO7952498090,57.073375,-2.3393528,,
EP1-1363.3-19,379426,798042,EP1,East Park 1,flint,1,,Grey flint,,OK,Small flake,,,,,,,,,,,379426,798042,0,0,NO7942698042,57.07294,-2.3409651,,
EP1-1364.1-19,379325,797944,EP1,East Park 1,flint,1,,Grey flint,,OK,Small flake,,,,,,,,,,,379325,797944,0,0,NO7932597944,57.072055,-2.3426228,,
EP1-1367.3-19,379463,798063,EP1,East Park 1,flint,1,,Grey flint,,OK,Small flake,,,,,,,,,,,379463,798063,0,0,NO7946398063,57.07313,-2.3403566,,
EP1-1371.1-19,379423,798040,EP1,East Park 1,flint,1,,Grey flint,,OK,Small flake,,,,,,,,,,,379423,798040,0,0,NO7942398040,57.072922,-2.3410144,,
EP1-1377-19,379309,797979,EP1,East Park 1,flint,1,,Grey flint,,OK,Small flake,,,,,,,,,,,379309,797979,0,0,NO7930997979,57.072369,-2.3428896,,
EP1-1379-19,379539,798115,EP1,East Park 1,flint,1,,Grey flint,,OK,Small flake,,,,,,,,,,,379539,798115,0,0,NO7953998115,57.073601,-2.3391074,,
EP1-1381-19,379355,797985,EP1,East Park 1,flint,1,,Grey flint,,OK,Small flake,,,,,,,,,,,379355,797985,0,0,NO7935597985,57.072425,-2.3421314,,
EP1-1423-19,379538,798099,EP1,East Park 1,flint,2,,Grey flint,,OK,Small flake,,,,,,,,,,,379538,798099,0,0,NO7953898099,57.073457,-2.3391226,,
EP1-1427-19,379535,798113,EP1,East Park 1,flint,1,,Grey flint,,OK,Small flake,,,,,,,,,,,379535,798113,0,0,NO7953598113,57.073582,-2.3391732,,
EP1-1429.2-19,379496,798072,EP1,East Park 1,flint,1,,Grey flint,,OK,Small flake,,,,,,,,,,,379496,798072,0,0,NO7949698072,57.073212,-2.3398131,,
EP1-1443.1-19,379544,798062,EP1,East Park 1,flint,1,,Grey flint,,OK,Small flake,,,,,,,,,,,379544,798062,0,0,NO7954498062,57.073125,-2.3390206,,
EP1-1448.1-19,379417,798041,EP1,East Park 1,flint,1,,Grey flint,,OK,Small flake,,,,,,,,,,,379417,798041,0,0,NO7941798041,57.07293,-2.3411135,,
EP1-1450-19,379571,798115,EP1,East Park 1,flint,1,,Grey flint,,OK,Small flake,,,,,,,,,,,379571,798115,0,0,NO7957198115,57.073602,-2.3385796,,
EP1-1462.2-19,379496,798062,EP1,East Park 1,flint,1,,Grey flint,,OK,Small flake,,,,,,,,,,,379496,798062,0,0,NO7949698062,57.073123,-2.3398123,,
EP1-1471.3-19,379529,798080,EP1,East Park 1,flint,1,,Grey flint,,OK,Small flake,,,,,,,,,,,379529,798080,0,0,NO7952998080,57.073286,-2.3392695,,
EP1-1480.3-19,379492,798080,EP1,East Park 1,flint,1,,Grey flint,,OK,Small flake,,,,,,,,,,,379492,798080,0,0,NO7949298080,57.073284,-2.3398797,,
EP1-1510.1-19,379436,798025,EP1,East Park 1,flint,1,,Grey flint,,OK,Small flake,,,,,,,,,,,379436,798025,0,0,NO7943698025,57.072787,-2.3407988,,
EP1-1512-19,379430,798050,EP1,East Park 1,flint,2,,Grey flint,,OK,Small flake,,,,,,,,,,,379430,798050,0,0,NO7943098050,57.073012,-2.3408998,,
EP1-1515-19,379487,798085,EP1,East Park 1,flint,1,,Grey flint,,OK,Small flake,,,,,,,,,,,379487,798085,0,0,NO7948798085,57.073329,-2.3399626,,
EP1-1527-19,379544,798116,EP1,East Park 1,flint,2,,Grey flint,,OK,Small flake,,,,,,,,,,,379544,798116,0,0,NO7954498116,57.07361,-2.339025,,
EP1-1529.1-19,379302,797948,EP1,East Park 1,flint,1,,Grey flint,,OK,Small flake,,,,,,,,,,,379302,797948,0,0,NO7930297948,57.07209,-2.3430025,,
EP1-1532-19,379357,798007,EP1,East Park 1,flint,1,,Grey flint,,OK,Small flake,,,,,,,,,,,379357,798007,0,0,NO7935798007,57.072622,-2.3421002,,
EP1-1535.1-19,379505,798073,EP1,East Park 1,flint,2,,Grey flint,,OK,Small flake,,,,,,,,,,,379505,798073,0,0,NO7950598073,57.073222,-2.3396647,,
EP1-1546-19,379524,798108,EP1,East Park 1,flint,1,,Grey flint,,OK,Small flake,,,,,,,,,,,379524,798108,0,0,NO7952498108,57.073537,-2.3393542,,
EP1-1569.2-19,379445,798051,EP1,East Park 1,flint,1,,Grey flint,,OK,Small flake,,,,,,,,,,,379445,798051,0,0,NO7944598051,57.073021,-2.3406525,,
